,yoji,kanji,parts,yomi
8159,刺字漫滅,滅,13,しじまんめつ
8160,舐痔得車,舐,10,しじとくしゃ
8161,舐痔得車,痔,11,しじとくしゃ
8162,舐痔得車,得,11,しじとくしゃ
8163,舐痔得車,車,7,しじとくしゃ
8164,師資相承,師,10,ししそうしょう
8165,師資相承,資,13,ししそうしょう
8166,師資相承,相,9,ししそうしょう
8167,師資相承,承,8,ししそうしょう
8168,志士仁人,志,7,ししじんじん
8169,志士仁人,士,3,ししじんじん
8170,志士仁人,仁,4,ししじんじん
8171,志士仁人,人,2,ししじんじん
8172,屍山血河,屍,9,しざんけつが
8173,屍山血河,山,3,しざんけつが
8174,屍山血河,血,6,しざんけつが
8175,屍山血河,河,8,しざんけつが
8176,思索生知,思,9,しさくせいち
8177,思索生知,索,10,しさくせいち
8178,思索生知,生,5,しさくせいち
8179,思索生知,知,8,しさくせいち
8180,而今而後,而,6,じこんじご
8181,而今而後,今,4,じこんじご
8182,而今而後,而,6,じこんじご
8183,而今而後,後,9,じこんじご
8184,自己韜晦,自,6,じことうかい
8185,自己韜晦,己,3,じことうかい
8186,自己韜晦,韜,20,じことうかい
8187,自己韜晦,晦,11,じことうかい
8188,事後承諾,事,8,じごしょうだく
8189,事後承諾,後,9,じごしょうだく
8190,事後承諾,承,8,じごしょうだく
8191,事後承諾,諾,15,じごしょうだく
8192,四荒八極,四,5,しこうはっきょく
8193,四荒八極,荒,9,しこうはっきょく
8194,四荒八極,八,2,しこうはっきょく
8195,四荒八極,極,12,しこうはっきょく
8196,師曠之聡,師,10,しこうのそう
8197,師曠之聡,曠,19,しこうのそう
8198,師曠之聡,之,3,しこうのそう
8199,師曠之聡,聡,14,しこうのそう
8200,豕交獣畜,豕,7,しこうじゅうちく
8201,豕交獣畜,交,6,しこうじゅうちく
8202,豕交獣畜,獣,16,しこうじゅうちく
8203,豕交獣畜,畜,10,しこうじゅうちく
8204,至公至平,至,6,しこうしへい
8205,至公至平,公,4,しこうしへい
8206,至公至平,至,6,しこうしへい
8207,至公至平,平,5,しこうしへい
8208,舐糠及米,舐,10,しこうきゅうまい
8209,舐糠及米,糠,17,しこうきゅうまい
8210,舐糠及米,及,3,しこうきゅうまい
8211,舐糠及米,米,6,しこうきゅうまい
8212,子建八斗,子,3,しけんはっと
8213,子建八斗,建,9,しけんはっと
8214,子建八斗,八,2,しけんはっと
8215,子建八斗,斗,4,しけんはっと
8216,子見南子,子,3,しけんなんし
8217,子見南子,見,7,しけんなんし
8218,子見南子,南,9,しけんなんし
8219,子見南子,子,3,しけんなんし
8220,舳艫千里,舳,11,じくろせんり
8221,舳艫千里,艫,22,じくろせんり
8222,舳艫千里,千,3,じくろせんり
8223,舳艫千里,里,7,じくろせんり
8224,四衢八街,四,5,しくはちがい
8225,四衢八街,衢,24,しくはちがい
8226,四衢八街,八,2,しくはちがい
8227,四衢八街,街,12,しくはちがい
8228,四弘誓願,四,5,しぐぜいがん
8229,四弘誓願,弘,5,しぐぜいがん
8230,四弘誓願,誓,14,しぐぜいがん
8231,四弘誓願,願,19,しぐぜいがん
8232,至恭至順,至,6,しきょうしじゅん
8233,至恭至順,恭,10,しきょうしじゅん
8234,至恭至順,至,6,しきょうしじゅん
8235,至恭至順,順,12,しきょうしじゅん
8236,色即是空,色,6,しきそくぜくう
8237,色即是空,即,7,しきそくぜくう
8238,色即是空,是,9,しきそくぜくう
8239,色即是空,空,8,しきそくぜくう
8240,只管打坐,只,5,しかんたざ
8241,只管打坐,管,14,しかんたざ
8242,只管打坐,打,5,しかんたざ
8243,只管打坐,坐,7,しかんたざ
8244,紫幹翠葉,紫,12,しかんすいよう
8245,紫幹翠葉,幹,13,しかんすいよう
8246,紫幹翠葉,翠,14,しかんすいよう
8247,紫幹翠葉,葉,12,しかんすいよう
8248,歯牙余論,歯,12,しがのよろん
8249,歯牙余論,牙,4,しがのよろん
8250,歯牙余論,余,7,しがのよろん
8251,歯牙余論,論,15,しがのよろん
8252,死灰復然,死,6,しかいふくねん
8253,死灰復然,灰,6,しかいふくねん
8254,死灰復然,復,12,しかいふくねん
8255,死灰復然,然,12,しかいふくねん
8256,四海同胞,四,5,しかいどうほう
8257,四海同胞,海,9,しかいどうほう
8258,四海同胞,同,6,しかいどうほう
8259,四海同胞,胞,9,しかいどうほう
8260,持盈保泰,持,9,じえいほたい
8261,持盈保泰,盈,9,じえいほたい
8262,持盈保泰,保,9,じえいほたい
8263,持盈保泰,泰,10,じえいほたい
8264,時雨之化,時,10,じうのか
8265,時雨之化,雨,8,じうのか
8266,時雨之化,之,3,じうのか
8267,時雨之化,化,4,じうのか
8268,子為父隠,子,3,しいふいん
8269,子為父隠,為,9,しいふいん
8270,子為父隠,父,4,しいふいん
8271,子為父隠,隠,14,しいふいん
8272,侈衣美食,侈,8,しいびしょく
8273,侈衣美食,衣,6,しいびしょく
8274,侈衣美食,美,9,しいびしょく
8275,侈衣美食,食,9,しいびしょく
8276,深情厚誼,深,11,しんじょうこうぎ
8277,深情厚誼,情,11,しんじょうこうぎ
8278,深情厚誼,厚,9,しんじょうこうぎ
8279,深情厚誼,誼,15,しんじょうこうぎ
8280,食馬解囲,食,9,しょくばかいい
8281,食馬解囲,馬,10,しょくばかいい
8282,食馬解囲,解,13,しょくばかいい
8283,食馬解囲,囲,7,しょくばかいい
8284,菽水之歓,菽,11,しゅくすいのかん
8285,菽水之歓,水,4,しゅくすいのかん
8286,菽水之歓,之,3,しゅくすいのかん
8287,菽水之歓,歓,15,しゅくすいのかん
8288,雌伏雄飛,雌,14,しふくゆうひ
8289,雌伏雄飛,伏,6,しふくゆうひ
8290,雌伏雄飛,雄,12,しふくゆうひ
8291,雌伏雄飛,飛,9,しふくゆうひ
8292,砥礪切磋,砥,10,しれいせっさ
8293,砥礪切磋,礪,19,しれいせっさ
8294,砥礪切磋,切,4,しれいせっさ
8295,砥礪切磋,磋,15,しれいせっさ
8296,十年磨剣,十,2,じゅうねんまけん
8297,十年磨剣,年,6,じゅうねんまけん
8298,十年磨剣,磨,16,じゅうねんまけん
8299,十年磨剣,剣,10,じゅうねんまけん
8300,櫛風浴雨,櫛,19,しっぷうよくう
8301,櫛風浴雨,風,9,しっぷうよくう
8302,櫛風浴雨,浴,10,しっぷうよくう
8303,櫛風浴雨,雨,8,しっぷうよくう
8304,櫛風沐雨,櫛,19,しっぷうもくう
8305,櫛風沐雨,風,9,しっぷうもくう
8306,櫛風沐雨,沐,7,しっぷうもくう
8307,櫛風沐雨,雨,8,しっぷうもくう
8308,漆身呑炭,漆,14,しっしんどんたん
8309,漆身呑炭,身,7,しっしんどんたん
8310,漆身呑炭,呑,7,しっしんどんたん
8311,漆身呑炭,炭,9,しっしんどんたん
8312,死生契闊,死,6,しせいけっかつ
8313,死生契闊,生,5,しせいけっかつ
8314,死生契闊,契,9,しせいけっかつ
8315,死生契闊,闊,17,しせいけっかつ
8316,孜孜不倦,孜,7,ししふけん
8317,孜孜不倦,孜,7,ししふけん
8318,孜孜不倦,不,4,ししふけん
8319,孜孜不倦,倦,10,ししふけん
8320,獅子搏兎,獅,13,ししはくと
8321,獅子搏兎,子,3,ししはくと
8322,獅子搏兎,搏,13,ししはくと
8323,獅子搏兎,兎,7,ししはくと
8324,笑裏蔵刀,笑,10,しょうりぞうとう
8325,笑裏蔵刀,裏,13,しょうりぞうとう
8326,笑裏蔵刀,蔵,15,しょうりぞうとう
8327,笑裏蔵刀,刀,2,しょうりぞうとう
8328,囚首喪面,囚,5,しゅうしゅそうめん
8329,囚首喪面,首,9,しゅうしゅそうめん
8330,囚首喪面,喪,12,しゅうしゅそうめん
8331,囚首喪面,面,9,しゅうしゅそうめん
8332,失笑噴飯,失,5,しっしょうふんぱん
8333,失笑噴飯,笑,10,しっしょうふんぱん
8334,失笑噴飯,噴,15,しっしょうふんぱん
8335,失笑噴飯,飯,12,しっしょうふんぱん
8336,小水之魚,小,3,しょうすいのうお
8337,小水之魚,水,4,しょうすいのうお
8338,小水之魚,之,3,しょうすいのうお
8339,小水之魚,魚,11,しょうすいのうお
8340,車魚之嘆,車,7,しゃぎょのなげき
8341,車魚之嘆,魚,11,しゃぎょのなげき
8342,車魚之嘆,之,3,しゃぎょのなげき
8343,車魚之嘆,嘆,13,しゃぎょのなげき
8344,史魚屍諫,史,5,しぎょしかん
8345,史魚屍諫,魚,11,しぎょしかん
8346,史魚屍諫,屍,9,しぎょしかん
8347,史魚屍諫,諫,16,しぎょしかん
8348,春蚓秋蛇,春,9,しゅんいんしゅうだ
8349,春蚓秋蛇,蚓,10,しゅんいんしゅうだ
8350,春蚓秋蛇,秋,9,しゅんいんしゅうだ
8351,春蚓秋蛇,蛇,11,しゅんいんしゅうだ
8352,鵲巣鳩占,鵲,19,じゃくそうきゅうせん
8353,鵲巣鳩占,巣,11,じゃくそうきゅうせん
8354,鵲巣鳩占,鳩,13,じゃくそうきゅうせん
8355,鵲巣鳩占,占,5,じゃくそうきゅうせん
8356,慈悲心鳥,慈,13,じひしんちょう
8357,慈悲心鳥,悲,12,じひしんちょう
8358,慈悲心鳥,心,4,じひしんちょう
8359,慈悲心鳥,鳥,11,じひしんちょう
8360,四鳥別離,四,5,しちょうべつり
8361,四鳥別離,鳥,11,しちょうべつり
8362,四鳥別離,別,7,しちょうべつり
8363,四鳥別離,離,18,しちょうべつり
8364,慈烏反哺,慈,13,じうはんぽ
8365,慈烏反哺,烏,10,じうはんぽ
8366,慈烏反哺,反,4,じうはんぽ
